source_id,ra,dec,dist_pc,period_yr,a0_au,mass_function,m1_msun,m2_msun,phot_g_mean_mag,bp_rp,ruwe,rank_score,simbad_id,simbad_otype,bp_rp_excess,companion_luminous_flag
390766191993582592,8.323003905565939,47.302599942015526,907.7115892578917,0.054335804982511525,2.2294767434493914,3753.501798035439,0.34028553893608665,3754.1822765922943,18.334991,2.289545,1.5101807,0.09228841074210836,,,1.3945116,False
3316050687674598656,89.44186832786731,2.820745418963348,713.20734109085,0.01721277043584706,0.8481676682892264,2059.4136489254706,0.5810483017725159,2060.5752541755896,15.952381,2.0213194,2.143021,0.28679265890914996,,,1.3681965,False
632497706010874240,139.57115556937953,17.89651959158709,703.235460153756,0.08593189542821446,1.5659943089626684,520.0699441351057,0.384481455739086,520.8380564139022,17.3565,1.7267227,2.0738587,0.29676453984624407,,,1.3322701,False
1533365584518328576,185.71462554756414,40.88393733581962,869.2287480639509,0.042962600345033825,0.8666009496688059,352.5951732586993,0.6162978339447664,353.82455595433646,16.177345,1.0625658,1.7290752,0.1307712519360491,,,1.2407112,False
5959603097090964992,260.66148459775815,-41.98807606538066,485.7861655522596,0.06906857516838727,0.8388902091514876,123.75261456689145,0.5258007231404758,124.79760719773815,15.465656,1.457756,1.574448,0.5142138344477404,,,1.2682794,False
1538284425878995712,183.68052593992996,43.03889253087623,531.0537204568938,0.0396182648858165,0.5713266735980309,118.81262710164492,0.46519705383979065,119.73762709833476,16.084597,1.708744,1.6964197,0.4689462795431062,,,1.3203813,False
4491401821468887552,261.5015959549958,9.558491206161909,725.8800991878438,0.08571991635043237,0.9402235082426381,113.11751076883957,0.5037064802521846,114.1182928409847,16.486904,1.6275434,1.7754842,0.2741199008121562,,,1.3087728,False
824344003814438528,145.6945086567489,46.43724037968917,770.2944611301274,0.08623879618435511,0.7576258437530108,58.473484001530544,0.6948615918730114,59.83937016770099,15.498097,1.0973778,2.175466,0.22970553886987266,,,1.234909,False
3640889032890567040,213.17397466766838,-6.35704656957537,79.24717384356163,2.9465376506200234,7.791070784136956,54.471264919796745,1.0292489205029038,56.47482580242077,9.194756,0.78527164,29.795595,0.9207528261564384,HD 124273,PM*,1.2028549,False
5591318172608607232,112.2076961925335,-34.83235573802622,398.13350568607393,0.068298879409844,0.579816433254049,41.7873089196821,0.2897046579010134,42.36082812668757,17.1045,2.1458378,1.5340593,0.601866494313926,,,1.3948727,False
2852726284550996352,358.10385816676455,26.292022973627624,925.8180534402079,0.054472984826036505,0.4666860861190999,34.25407252732141,1.0129542151395243,36.19800788359303,14.58791,0.82524395,1.6089743,0.07418194655979204,,,1.2134596,False
4277855016732107520,274.22383058148915,3.4975241393315075,656.6707670783726,1.1619523783915362,2.443654151210372,10.807930990909739,2.1362538596011613,14.282767467634388,11.249516,0.99281406,9.310685,0.3433292329216274,TYC  436-126-1,*,1.2203865,False
4373465352415301632,262.17120727595824,-0.5810919626714084,483.0944516856459,0.5085986526818603,1.4384216886788022,11.505573141898148,0.8531398541578912,13.058099050216073,13.771998,1.1747837,7.6376343,0.5169055483143541,GALEX J172841.0-003451,SB*,1.2371607,False
6281177228434199296,223.20970977619407,-19.373621697700553,226.65991834835853,0.4214845618249239,1.1838375166926511,9.339270474044646,1.0958943260834195,11.247811301363903,11.258724,0.91192055,6.456141,0.7733400816516415,GALEX J145250.3-192225,**,1.2115976,False
3229063344935793024,75.76124056690986,1.9545498318198202,317.974485550974,2.2728186355994047,2.583430480768259,3.3378035686706755,1.5364209817316203,5.474303151395535,10.81988,1.1448822,14.235802,0.3733614423080464,TYC  102-1311-1,*,1.2352538,False
2397135910639986304,341.2023567424176,-22.602092719582227,833.4692855532629,2.507914530365036,2.608959857321609,2.8234280652138195,1.3560870164399803,4.691543385224399,13.346148,0.71879673,6.5451856,0.07812860717992826,GALEX J224448.5-223607,**,1.1894771,False
3027759739607108992,111.47395941354233,-17.09822082684648,851.9753605443145,4.911844109234269,4.211556179858274,3.0962687196203404,0.8202352214302898,4.368229799415348,15.140628,1.3573866,4.9288964,0.06466056411180379,,,1.249656,False
5406907085973524224,151.0043442879857,-49.79402623818991,608.9213502264648,0.06840500432508077,0.23304247461632896,2.7047647667888537,0.7931960971901271,3.912595682222605,14.527761,0.9995394,1.5690442,0.153013263651338,,,1.2213689,False
3509370326763016704,195.32096975867373,-18.869145009930858,122.423428411782,0.2994993232386883,0.6039766764374742,2.4562287648506027,0.5262637421307108,3.301650001472593,12.469695,1.3584757,10.212758,0.28974506888765533,GALEX J130117.1-185207,**,1.2503643,False
4240540718818313984,297.4278105380831,1.4919840722499071,731.9985239263807,1.8923144719713534,1.869741710257134,1.8254007627781943,0.868788747996752,3.0246477834893386,14.611238,1.1724119,7.4880376,0.08106100705779438,GALEX J194942.6+012931,**,1.2314769,False
